Sample_ID,Region,Depth,Month,Year,Site_ID,Lat,Long,Sorting_Method,WGA_Approach,Status,Primary_Tax_Method,Target_Region,Taxonomy,Plot_Taxa,Cluster_ID,O2_Content,Oxy_Type,OMZ_Phenotype,Topography,Completeness,Contamination,Strain_heterogeneity,Assembly_Length,Assembly_Length_MBP,Number_of_contigs,N50_Contigs,Mean_contig_length_(bp),Longest_contig_(bp),GC,Temperature_(ºC),Salinity_(psu),[O2]_(uM),[NO3-]_(uM),[NO2-]_(uM),[NH3]_(uM)
AG-404-N17,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-N18,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina;uncultured marine bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-N21,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade IV;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O06,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O10,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O11,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O15,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O16,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O17,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O18,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;uncultured;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-O22,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P01,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade IV;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P04,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina;marine metagenome,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P05,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured marine microorganism,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P07,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ia;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,76.07,0.47,0,937395,0.937395,42,55854,22318,109239,28.5,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P08,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AEGEAN-169 marine group;metagenome,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,86.8,0,0,1235579,1.235579,27,117297,45762,170314,30.3,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P09,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ia;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P10,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Verrucomicrobia;Verrucomicrobiae;Arctic97B-4 marine group;marine metagenome,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P13,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P14,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured Rhodobacteraceae bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P15,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P16,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured Pelagibacterales bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
AG-404-P20,NPSG,100,Nov,2009,NPSG_100_Nov_2009,22.75,-158,DNA,WGA-X,Not Sequenced,16S,V1-V5,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,219.3,Oxic,Open_Ocean_OMZ,Open_Ocean,,,,,,,,,,,22.0068,35.3387,219.3,NaN,NaN,NaN
JGI01_C10_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,36.61,0.85,0,899380,0.89938,53,17722,16967,44818,52.15,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_D17_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Chlorobi;Chlorobia;Unclassified;Unclassified;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,8.33,0,0,220868,0.220868,15,17468,14724,23101,28.77,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_D9_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,8.78,0,0,248270,0.24827,19,12789,13066,28428,40.31,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_F19_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas macleodii str. 'Balearic Sea AD45',,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,34.48,0,0,1269618,1.269618,77,20411,16487,42474,44.49,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_F21_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Unclassified;Rhodospirillaceae bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,20.42,0,0,1301732,1.301732,81,17890,16066,53383,59.13,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_H11_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured marine bacterium 440,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,13.86,0,0,209236,0.209236,16,14094,13076,21421,31.03,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_H17_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,15.09,0,0,392781,0.392781,26,18223,15105,36262,30.31,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_I11_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,18.87,0,0,440936,0.440936,24,20826,18372,34857,30.39,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_I9_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,30.76,0,0,319457,0.319457,19,17755,16813,36397,30.61,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_J4_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AEGEAN-169 marine group;uncultured bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,15.44,0,0,275657,0.275657,22,13667,12527,19564,30.14,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_K13_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured marine bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,10.63,0,0,262844,0.262844,20,13007,13142,20199,31.06,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_K9_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Betaproteobacteria;Unclassified;Unclassified;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,16.89,0,0,460784,0.460784,29,18070,15888,29294,65.57,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_L11_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Unclassified;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,17.24,0,0,1070886,1.070886,74,16207,14469,37346,52.3,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_L5_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Deltaproteobacteria;Unclassified;Unclassified;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,4.17,0,0,216310,0.21631,18,11885,12017,18315,40.77,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_L7_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Deltaproteobacteria;Unclassified;Unclassified;Unclassified;Unclassified,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,7.02,0,0,201329,0.201329,18,11034,11184,17279,41.35,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI01_L9_1000m,NPSG,1000,May,2016,NPSG_1000_May_2016,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,41.78,Dysoxic,Open_Ocean_OMZ,Open_Ocean,18.18,0,0,347590,0.34759,23,15158,15112,35964,30.85,4.0157,34.4873,44.9,41.78,NaN,NaN
JGI_02_G12,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;uncultured Flavobacteriia bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,24.6,0,0,469451,0.469451,29,16234,16187,34887,32.3,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI_02_G16,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,67.95,1.28,0,790436,0.790436,23,40804,34366,104175,32.43,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI_02_H17,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;Pelagibacteraceae bacterium GOM-A5,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,54.72,0,0,688029,0.688029,34,23348,20236,44508,28.09,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI_02_L16,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,78.77,1.11,0,2673120,2.67312,76,55616,35170,180264,45.82,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02.H8,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Actinobacteria;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,53.68,0,0,919572,0.919572,19,69243,48398,117096,32.1,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_C14,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Unclassified;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,16.54,0,0,1135568,1.135568,73,16419,15554,56444,57.33,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_C17,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Unclassified;Unclassified;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,29.78,0,0,403934,0.403934,27,16969,14959,28453,30.38,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_D10,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,59.72,0,0,893693,0.893693,32,31639,27927,119083,35.56,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_D13,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Marinimicrobia_SAR406_clade;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,41.76,0,0,967467,0.967467,51,22280,18969,80793,33.47,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_D19,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,36.21,0,0,1203941,1.203941,69,20368,17435,45938,32.16,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_E13,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Unclassified;Flavobacteriaceae bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,25.86,0,0,489476,0.489476,64,8810,7648,21460,30.59,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_E19,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Unclassified;Unclassified;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,57.11,0,0,977413,0.977413,30,49863,32573,106666,50.93,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_F17,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade II;uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,77.11,0,0,1023214,1.023214,26,53542,39352,144576,29.27,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_F19,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,59.62,0,0,722442,0.722442,19,42186,38023,100808,31.87,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_F21,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;unclassified;unclassified;unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,20.59,0,0,250820,0.25082,18,14880,13929,24510,31.29,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_G11,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AEGEAN-169 marine group;metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,79.68,0,0,1158325,1.158325,28,50129,41368,171304,30.95,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_G14,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Marinimicrobia_SAR406_clade;uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,55.38,0,0,1273678,1.273678,48,30703,26533,115565,33.17,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_G18,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Unclassified;Unclassified;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,53.85,0.43,0,861277,0.861277,25,45704,34449,103039,32.7,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_G21,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,0,0,0,223188,0.223188,7,32859,31884,51135,40.65,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H12,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;Candidatus Pelagibacter sp. AAA795-E22,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,38.15,0,0,625215,0.625215,29,26824,21558,79218,29.19,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H13,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,23.77,0,0,479840,0.47984,27,16607,17771,46189,29.66,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H16,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,28.92,0,0,399422,0.399422,23,17904,17366,43403,28.57,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H18,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;uncultured marine bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,46.38,0,0,784009,0.784009,39,27866,20099,89128,35.55,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H19,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;uncultured;uncultured nuHF2 cluster bacterium HF0130_29D04,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,40.67,0,0,893126,0.893126,36,29276,24806,94686,40.24,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H21,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib;uncultured bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,15.09,0,0,227198,0.227198,14,16518,16228,28967,28.6,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H7,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus;marine metagenome,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,40.32,0,0,540852,0.540852,63,15126,8582,30023,33.35,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_H9,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;unclassified;unclassified;unclassified,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,10.34,0,0,285449,0.285449,19,15665,15023,29316,35.29,22.2061,35.2193,201.6,NaN,NaN,NaN
JGI02_I10,NPSG,125,Dec,2015,NPSG_125_Dec_2015,22.75,-158,DNA,WGA-X,Sequenced,WGS,,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;uncultured marine bacterium,,,201.6,Oxic,Open_Ocean_OMZ,Open_Ocean,26.65,0,0,450480,0.45048,29,16447,15533,31728,35.38,22.2061,35.2193,201.6,NaN,NaN,NaN
